node,node_adj,distance_m
1471069135,280680502,0
8230979801,1471069013,0
8230979801,1471069135,0
1471069013,8230979733,0
1471069013,8230979801,0
8230979733,12312488666,0
8230979733,1471069013,0
8230979733,4023475645,0
12312488666,287216442,0
12312488666,8230979733,0
12312488666,12312488665,0
287216442,12312488661,0
287216442,12312488666,0
12312488661,287216473,0
12312488661,12312488662,0
12312488661,287216442,0
287216473,4026377434,0
287216473,12312488661,0
1472505563,1472505715,0
1472505563,280680501,0
1472505715,2427317027,0
1472505715,1472505563,0
2427317027,1472506120,0
2427317027,2427317028,0
2427317027,1472505715,0
1472506120,1692440024,0
1472506120,2427317027,0
1692440024,1692440022,0
1692440024,300599914,0
1692440024,1472506120,0
1692440022,8231012642,0
1692440022,295941621,0
1692440022,1692440024,0
8231012642,1472505951,0
8231012642,8231012641,0
8231012642,1692440022,0
1472505951,1472505939,0
1472505951,8231012642,0
1472505939,1472505942,0
1472505939,1472505951,0
1472505939,8231012641,0
1472505942,1472506137,0
1472505942,1472505939,0
1472506137,1472505722,0
1472506137,1472505942,0
1472505722,1472505992,0
1472505722,1472506137,0
1472505992,1472505347,0
1472505992,1472505722,0
1472505347,1472506057,0
1472505347,1472505992,0
1472506057,1692440026,0
1472506057,1472505347,0
1692440026,2427317021,0
1692440026,1472506057,0
1692440026,4023835099,0
2427317021,8231041245,0
2427317021,1692440026,0
2427317021,8231041244,0
8231041245,1472506084,0
8231041245,2427317021,0
1472506084,8231041245,0
1682547236,1682547241,0
1682547236,4669021516,0
1682547241,1682547228,0
1682547241,1682547236,0
1682547228,5263568413,0
1682547228,1682547241,0
5263568413,1503968399,0
5263568413,1503968406,0
5263568413,1682547228,0
1503968399,5117667667,0
1503968399,5263568413,0
5117667667,1503968419,0
5117667667,5117667668,0
5117667667,1503968399,0
1503968419,1503968375,0
1503968419,5117667667,0
1503968375,4669021511,0
1503968375,5615710319,0
1503968375,1503968419,0
4669021511,1503968422,0
4669021511,1503968375,0
4669021511,1682547264,0
1503968422,1503968378,0
1503968422,11665649591,0
1503968422,4669021511,0
1503968378,295763114,0
1503968378,1503968422,0
295763114,3880540885,0
295763114,1503968378,0
3880540885,5117667678,0
3880540885,295763114,0
3880540885,3880540884,0
5117667678,5619482128,0
5117667678,3880540885,0
5117667678,5117667677,0
5619482128,295763113,0
5619482128,5117667678,0
5619482128,5619482127,0
295763113,1682552284,0
295763113,5619482128,0
295763113,3880541462,0
295763113,3880540886,0
1682552284,295763112,0
1682552284,1682552290,0
1682552284,295763113,0
295763112,1682552303,0
295763112,1682552284,0
1682552303,295762954,0
1682552303,295763112,0
1682552303,1682552293,0
295762954,3927209296,0
295762954,3880541465,0
295762954,1682552303,0
3927209296,287216677,0
3927209296,295762954,0
287216677,3927209297,0
287216677,3927209296,0
3927209297,4047703046,0
3927209297,287216677,0
4047703046,9078237243,0
4047703046,3927209297,0
287216391,287216392,0
287216391,11415730670,0
287216392,1905903040,0
287216392,287216391,0
1905903040,1905903043,0
1905903040,287216392,0
1905903043,1905903049,0
1905903043,1905903040,0
1641035972,1641035837,0
1641035972,1480108157,0
1641035837,296300989,0
1641035837,1641035972,0
296300989,3881749455,0
296300989,296301010,0
296300989,1641035837,0
3881749455,1480108156,0
3881749455,296300989,0
1480108156,1480108142,0
1480108156,3881749455,0
1480108142,261054709,0
1480108142,1480108156,0
1480108142,261054707,0
1641035621,1641035492,0
1641035621,294098628,0
1641035492,1641035702,0
1641035492,1641035621,0
1641035702,1641036026,0
1641035702,1641035492,0
1641036026,1641035803,0
1641036026,1641035702,0
1641035803,1641035789,0
1641035803,1641036026,0
310151939,13007311019,0
13007311019,13007311018,0
13007311019,310151939,0
13007311018,13007311017,0
13007311018,13007311019,0
13007311017,13007311016,0
13007311017,13007311018,0
13007311016,310151940,0
13007311016,13007311017,0
310151940,310151941,0
310151940,13007311016,0
310151941,310151942,0
310151941,310151940,0
310151942,310151943,0
310151942,310151941,0
310151943,11415563544,0
310151943,310151942,0
11415563544,11415563543,0
11415563544,310151943,0
11415563543,310151944,0
11415563543,11415563544,0
310151944,312354447,0
310151944,11415563543,0
312354447,11415563534,0
312354447,8819151645,0
312354447,310151944,0
4026463493,4145630564,0
4026463493,4026463494,0
4026463493,5795413941,0
4026463493,5795413942,0
4026463493,1480990694,0
4026463493,4026463492,0
4145630564,1480990780,0
4145630564,4026463493,0
1480990780,1480990682,0
1480990780,4145630564,0
1480990682,1480990688,0
1480990682,1480990780,0
1480990688,2408997224,0
1480990688,1480990682,0
2408997224,2408903783,0
2408997224,2408923098,0
2408997224,1480990688,0
2408903783,1480990751,0
2408903783,2408997224,0
2408903783,11190413195,0
1480990751,4145630565,0
1480990751,2408903783,0
4145630565,1480990750,0
4145630565,1480990751,0
1480990750,294099228,0
1480990750,4145630565,0
1480990750,1480990681,0
1480990750,2408997212,0
12766575463,1472506221,0
12766575463,1472505938,0
1472506221,294102531,0
1472506221,12766575463,0
294102531,294102534,0
294102531,1472506221,0
294102534,294102536,0
294102534,294102531,0
294102536,1472506022,0
294102536,1472505545,0
294102536,294102534,0
1472506022,1472506209,0
1472506022,294102536,0
1472506209,1472506193,0
1472506209,1472506022,0
1472506193,1472505350,0
1472506193,1472506209,0
1472505350,1472505465,0
1472505350,1472506193,0
1472505465,1472506170,0
1472505465,1472505350,0
1472506170,1472505351,0
1472506170,1472505465,0
1472505351,1472505872,0
1472505351,1472506170,0
1472505872,1472506079,0
1472505872,1472505351,0
1472506079,1472506077,0
1472506079,1472505872,0
1472506077,1472505953,0
1472506077,1472506079,0
1472505953,1472506083,0
1472505953,1472506077,0
1472505953,1681889865,0
1472506083,5611412997,0
1472506083,1472505953,0
1472506083,294102540,0
1472505545,1472505958,0
1472505545,294102536,0
1472505958,1472505922,0
1472505958,1472505545,0
1472505922,294102542,0
1472505922,1472505958,0
294102542,12532209551,0
294102542,1472505922,0
12532209551,294102544,0
12532209551,12532209552,0
12532209551,294102542,0
294102544,294102546,0
294102544,1681889857,0
294102544,12532209551,0
294102546,294102548,0
294102546,294102544,0
294102548,1472505340,0
294102548,12532209548,0
294102548,294102546,0
1472505340,1472506129,0
1472505340,294102548,0
1472506129,1472505723,0
1472506129,1472505340,0
1472505723,1472505434,0
1472505723,1472506129,0
1472505434,1472506154,0
1472505434,1472505723,0
1472506154,1472505901,0
1472506154,1472505434,0
1472505901,1472505952,0
1472505901,1472506154,0
1472505952,1472505937,0
1472505952,1472505901,0
1472505937,1472505887,0
1472505937,1472505952,0
1472505887,1472506036,0
1472505887,1472505937,0
1472506036,1472506023,0
1472506036,1472505887,0
1472506023,1472506162,0
1472506023,1472506036,0
1472506162,5611412986,0
1472506162,1472506023,0
4060275766,9392267780,0
4060275766,294102562,0
4060275766,4060275770,0
9392267780,9392267781,0
9392267780,4060275766,0
9392267781,5102101762,0
9392267781,9392267780,0
5102101762,297722555,0
5102101762,9392267781,0
297722555,9392267782,0
297722555,11698085433,0
297722555,5102101762,0
297722555,294560240,0
1472506066,1472506062,0
1472506066,1472506085,0
1472506066,1472506045,0
1472506062,1472505599,0
1472506062,1472506066,0
1472505599,1472505572,0
1472505599,1472506062,0
1472505572,1472505816,0
1472505572,1472505599,0
1472505816,294102566,0
1472505816,1472505572,0
294102566,1472506059,0
294102566,1472505816,0
294102566,9392267784,0
294102570,2052194201,0
294102570,294102568,0
294102570,1472506059,0
2052194201,294102574,0
2052194201,294102570,0
294102574,2052194194,0
294102574,2052194201,0
11251701195,4078133665,0
11251701195,11251701196,0
11251701195,11251701200,0
4078133665,4078133666,0
4078133665,1472505533,0
4078133665,11251701195,0
4078133666,4078133667,0
4078133666,294102578,0
4078133666,4078133665,0
4078133666,12685871475,0
1641284977,9891825670,0
1641284977,294102594,0
1641284977,9015492202,0
9891825670,1641284973,0
9891825670,1641284977,0
1641284973,9015492200,0
1641284973,9891825670,0
9015492200,10210324163,0
9015492200,1641284973,0
10210324163,294102598,0
10210324163,9015492200,0
294102598,4023941259,0
294102598,10210324163,0
4023941259,294102603,0
4023941259,294102598,0
4023941259,3914671901,0
1480990767,1480990639,0
1480990767,1480990715,0
1480990639,294102620,0
1480990639,1480990767,0
294102620,294102621,0
294102620,1480990639,0
294102621,294102622,0
294102621,294102620,0
294102622,294102623,0
294102622,294102621,0
294102623,287216323,0
294102623,294102622,0
294102623,1480990761,0
13040414373,294106334,0
13040414373,13040414372,0
13040414373,1480411778,0
13040414373,13040414371,0
294106334,6787912627,0
294106334,6787912630,0
294106334,13040414373,0
13040414354,294106335,0
13040414354,13040414353,0
13040414354,1480331903,0
13040414354,13040414352,0
294106335,3906390548,0
294106335,13040414354,0
3906390548,1480331837,0
3906390548,294106335,0
3906390548,7934700028,0
1480331837,3906390548,0
1472505324,1472506027,0
1472505324,1472506124,0
1472505324,1472506101,0
1472506027,1472505931,0
1472506027,1472505324,0
1472505931,1472505362,0
1472505931,1472506027,0
1472505362,1472505946,0
1472505362,1472505931,0
1472505946,1472505973,0
1472505946,1472505362,0
1472505973,1472505965,0
1472505973,1472505946,0
1472505965,1472505320,0
1472505965,1472505973,0
1472505320,5611412970,0
1472505320,1472505965,0
5611412975,294106359,0
5611412975,5611412983,0
5611412975,5611412976,0
5611412975,5611412974,0
294106359,1472505604,0
294106359,5611412975,0
1472505604,1472506151,0
1472505604,294106359,0
1472506151,1472506058,0
1472506151,1472505604,0
1472506058,1472505675,0
1472506058,1472506151,0
1472506058,294106358,0
294135886,294135890,0
294135886,5600617050,0
294135890,1480990667,0
294135890,294135886,0
1480990714,294170398,0
1480990648,1480990654,0
1480990648,1480990636,0
1480990654,1480990646,0
1480990654,1480990648,0
1480990646,1480990670,0
1480990646,1480990654,0
1480990670,261055010,0
1480990670,1480990646,0
294173850,5128089312,0
294173850,5153928575,0
294173850,8221857319,0
5128089312,5153928553,0
5128089312,5128089313,0
5128089312,5153928567,0
5128089312,294173850,0
5153928553,5153928546,0
5153928553,5153928554,0
5153928553,5128089312,0
5153928546,5153928539,0
5153928546,5153928547,0
5153928546,5153928553,0
5153928539,1317169560,0
5153928539,1481276492,0
5153928539,5153928546,0
1317169560,9313191076,0
1317169560,5153928539,0
9313191076,1472514631,0
9313191076,1317169560,0
294102593,443354232,0
294102593,29641644,0
294102593,275425237,0
443354232,294102592,0
443354232,294102593,0
294102592,294102591,0
294102592,443354232,0
294102591,294102590,0
294102591,294102592,0
294102590,294102607,0
294102590,294102591,0
294102607,1641284961,0
294102607,294102590,0
294102607,1641284974,0
294557780,294558826,0
294557780,11736699194,0
294557780,29594397,0
294558826,294557332,0
294558826,294557780,0
294557332,1472505944,0
294557332,294558826,0
294557332,1472506188,0
11736699194,11736699193,0
11736699194,294557780,0
11736699193,1472505826,0
11736699193,11736699194,0
1472505826,1472506225,0
1472505826,11736699193,0
1472506225,1472506100,0
1472506225,1472505826,0
1472506100,1472506088,0
1472506100,1472506225,0
1472506088,1472505332,0
1472506088,1472506100,0
1472505332,1472506043,0
1472505332,1472506088,0
1472506043,1472506028,0
1472506043,1472505332,0
1472506028,1472505349,0
1472506028,1472506043,0
1472505349,1472505818,0
1472505349,1472506028,0
1472505818,294557737,0
1472505818,1472505349,0
1472505818,9891825671,0
294557922,9891825671,0
294557922,1312804436,0
294557922,26347940,0
9891825671,1472505818,0
9891825671,294557922,0
294557737,1472505508,0
294557737,1472505818,0
1472505508,1472505651,0
1472505508,294557737,0
1472505651,1472505632,0
1472505651,1472505508,0
1472505632,1472506157,0
1472505632,1472505651,0
1472506157,1472506149,0
1472506157,1472505632,0
1472506149,1472505432,0
1472506149,1472506157,0
1472505432,1472505402,0
1472505432,1472506149,0
1472505402,1472506089,0
1472505402,1472505432,0
1472506089,1472506188,0
1472506089,1472505402,0
1472506188,294557332,0
1472506188,1472506089,0
9891825673,4078588927,0
9891825673,294560240,0
4078588927,1641287874,0
4078588927,9891825673,0
1641287874,1641287879,0
1641287874,4078588927,0
1641287879,1641287880,0
1641287879,1641287874,0
1641287880,1641287911,0
1641287880,1641287879,0
1641287911,1641287888,0
1641287911,1641287880,0
1641287888,1641287890,0
1641287888,1641287911,0
1641287890,1641287908,0
1641287890,1641287888,0
1641287908,1641287916,0
1641287908,1641287890,0
1641287916,1641287881,0
1641287916,1641287908,0
1641287881,1641287883,0
1641287881,1641287916,0
1641287883,1641287913,0
1641287883,1641287881,0
1641287913,1641287876,0
1641287913,1641287883,0
1641287876,1641287886,0
1641287876,1641287913,0
1641287886,1641287894,0
1641287886,1641287876,0
1641287894,298783524,0
1641287894,1641287886,0
13040370890,13040370889,0
13040370890,2862460647,0
13040370890,2862460654,0
13040370889,13040370888,0
13040370889,13040370890,0
13040370889,13040349966,0
13040370888,13040370887,0
13040370888,13040370889,0
13040370887,13040370886,0
13040370887,13040370888,0
13040370886,13040370885,0
13040370886,13040370887,0
13040370885,13040370884,0
13040370885,13040370886,0
13040370884,294930438,0
13040370884,13040370885,0
294930438,294930356,0
294930438,13040370884,0
294930356,1478202778,0
294930356,294930438,0
1478202778,12872999898,0
1478202778,13040349946,0
1478202778,294930356,0
11940365683,287215918,0
11940365683,11940365685,0
11940365683,295163031,0
287215918,5113482396,0
287215918,11940365683,0
287215918,261732285,0
295163311,9015492329,0
295163311,261054066,0
13040362477,295165777,0
13040362477,13040362478,0
13040362477,13040379588,0
295165777,295165779,0
295165777,13040362477,0
13040414378,7934700056,0
13040414378,13040414379,0
13040414378,295165779,0
13040414378,13040414377,0
7934700056,7934700055,0
7934700056,13040414378,0
7934700055,294098630,0
7934700055,7934700056,0
294098630,1480411743,0
294098630,11415563567,0
294098630,7934700055,0
294098630,11415570869,0
1480411743,294098630,0
295763136,295763192,0
295763136,287216680,0
295763136,3880540889,0
295763192,1682552296,0
295763192,295763136,0
295763192,1682552301,0
1682552296,295763193,0
1682552296,1682552304,0
1682552296,295763192,0
295763193,5615673258,0
295763193,1682552296,0
5615673258,295763194,0
5615673258,295763193,0
295763194,5615673257,0
295763194,5615673258,0
5615673257,295763195,0
5615673257,295763194,0
295763195,1682552305,0
295763195,5615673257,0
1682552305,295763196,0
1682552305,295763195,0
1682552305,1682552295,0
295763196,295763197,0
295763196,1682552305,0
295763197,295763198,0
295763197,295763196,0
295763198,5263568415,0
295763198,295763197,0
5263568415,2427354967,0
5263568415,295763198,0
5263568415,5263568414,0
3880541461,1503968393,0
1503968393,1503968409,0
1503968393,3880541461,0
1503968409,3880541462,0
1503968409,1503968393,0
3880541462,295763113,0
3880541462,3880541463,0
3880541462,1503968409,0
295763202,295763599,0
295763202,2427354966,0
295763202,2427354967,0
295763599,295763600,0
295763599,295763202,0
295763600,3880540909,0
295763600,295763599,0
3880540909,3880540911,0
3880540909,3880540910,0
3880540909,295763600,0
3880540911,1682548287,0
3880540911,3880540912,0
3880540911,3880540909,0
1682548287,1682548367,0
1682548287,3880540911,0
1682548287,1682548276,0
1682548367,295763601,0
1682548367,1682548287,0
295763601,5117660101,0
295763601,1682548367,0
295763601,260659425,0
4026377434,295941023,0
4026377434,287216473,0
3927579383,4026370927,0
4026370927,295941102,0
4026370927,3927579383,0
4026370927,8230979720,0
295941102,295941245,0
295941102,4026377432,0
295941102,4026370927,0
295941102,4026377433,0
295941245,1632009943,0
295941245,295941102,0
1632009943,1632010024,0
1632009943,295941245,0
299299012,295941470,0
299299012,280680601,0
295941470,1472505741,0
295941470,295943136,0
295941470,299299012,0
1472505741,1472506033,0
1472505741,1472505674,0
1472505741,295941470,0
1472506033,4023835099,0
1472506033,1472505741,0
4023835099,1692440026,0
4023835099,1472506033,0
295941621,4023475649,0
295941621,1692440022,0
4023475649,4023475646,0
4023475649,295941621,0
4023475646,4023475645,0
4023475646,4023475649,0
4023475645,8230979733,0
4023475645,4023475646,0
1472505533,5137508339,0
1472505533,4078133665,0
295942817,295942915,0
295942817,5137508339,0
295942915,295943134,0
295942915,295942817,0
295943134,295943136,0
295943134,295942915,0
295943136,1472506051,0
295943136,295943134,0
295943136,295941470,0
4078133667,4602667686,0
4078133667,4078133666,0
4602667686,4602667685,0
4602667686,4078133669,0
4602667686,4078133667,0
4602667687,295943386,0
4602667687,295943344,0
4602667687,12685871471,0
4602667687,4078133669,0
295943386,339668879,0
295943386,4602667687,0
339668879,8234080640,0
339668879,295943386,0
1471069299,295943534,0
1471069299,12953868523,0
1471069299,443354238,0
295943534,295943535,0
295943534,1471069299,0
295943535,1472505487,0
295943535,295943579,0
295943535,295943534,0
295943535,1682554654,0
1472505487,1472505491,0
1472505487,295943535,0
1472505491,1472506078,0
1472505491,1472505487,0
1472506078,1472505854,0
1472506078,1472505491,0
1472505854,1472505375,0
1472505854,4023388060,0
1472505854,1472506078,0
1472505375,1472505566,0
1472505375,1472505854,0
1472505566,1472505996,0
1472505566,1472505375,0
1472505996,11795828430,0
1472505996,1472505566,0
1472505996,1472505328,0
295943579,295943580,0
295943579,295943535,0
295943580,295943581,0
295943580,1676351277,0
295943580,295943579,0
295943581,2052194161,0
295943581,295943580,0
2052194161,506212793,0
2052194161,295943581,0
506212793,506212795,0
506212793,2052194161,0
506212793,506212792,0
295944209,5137959971,0
295944209,5795508970,0
295944209,5795508974,0
295944209,5795509025,0
5137959971,5157635348,0
5137959971,5137959972,0
5137959971,295944209,0
5157635348,5137959974,0
5157635348,5157635238,0
5157635348,5137959971,0
5137959974,5137959976,0
5137959974,5137959975,0
5137959974,5157635348,0
5137959976,5157635347,0
5137959976,5137959977,0
5137959976,5137959974,0
5157635347,5137959978,0
5157635347,5157635234,0
5157635347,5137959976,0
5137959978,5157634514,0
5137959978,5137959979,0
5137959978,5157635347,0
5157634514,5157634512,0
5157634514,5157634515,0
5157634514,5137959978,0
5157634512,11251701209,0
5157634512,5157634513,0
5157634512,5157634514,0
295944670,297722253,0
295944670,4031334218,0
295944670,261732339,0
297722253,295944692,0
297722253,295944670,0
297722253,2052194150,0
295944692,2052194152,0
295944692,297722253,0
2052194152,11101673554,0
2052194152,295944692,0
11101673554,11101673557,0
11101673554,2052194152,0
295944834,11190413193,0
295944834,5612193965,0
295944834,4039957911,0
295944834,294099228,0
11190413193,295944999,0
11190413193,295944834,0
295944999,2408903784,0
295944999,2408903781,0
295944999,11190413193,0
1641284975,1641284976,0
1641284975,294556677,0
1641284975,443354233,0
1641284976,1641284983,0
1641284976,1641284975,0
1641284983,1641284985,0
1641284983,1641284976,0
1641284985,1641284981,0
1641284985,1641284983,0
1641284981,294556686,0
1641284981,1641284985,0
294556686,1641284972,0
294556686,1641284981,0
294556686,298783524,0
1641284972,294556685,0
1641284972,294556686,0
294556685,1641284972,0
294556685,1641284979,0
296301010,1641035842,0
296301010,296300989,0
1641035842,1641035846,0
1641035842,296301010,0
1641035846,1641035931,0
1641035846,1641035842,0
1641035931,1641035969,0
1641035931,1641035846,0
1641035969,1641035994,0
1641035969,1641035931,0
1641035994,1641035774,0
1641035994,1641035969,0
1641035774,1478202947,0
1641035774,1641035994,0
1641035774,1478203190,0
3310767980,1070818899,0
3310767980,1070818990,0
1070818899,90605683,0
1070818899,3310767980,0
1070818899,1070818601,0
90605683,10696306310,0
90605683,1070818899,0
90605683,295943754,0
297685559,297685544,0
297685559,9015492019,0
297685544,287211901,0
297685544,297685559,0
297685697,297685696,0
297685697,321214341,0
297685696,297685697,0
297685696,5517044489,0
321214341,1474113015,0
321214341,3613548421,0
321214341,297685697,0
1474113015,26348586,0
1474113015,321214341,0
1474113015,1474112640,0
26348586,1474113033,0
26348586,1474113015,0
1474113033,1474112496,0
1474113033,26348586,0
1474112496,1474112581,0
1474112496,1474113033,0
1474112581,1474112688,0
1474112581,1474112496,0
1474112688,1474112965,0
1474112688,1474112581,0
1474112965,1474112752,0
1474112965,1474112688,0
1474112752,1474112412,0
1474112752,1474112965,0
1474112412,1474112711,0
1474112412,1474112752,0
1474112711,1474112839,0
1474112711,1474112412,0
1474112711,12818041676,0
1474112839,1474113001,0
1474112839,1474112711,0
1474113001,1474112678,0
1474113001,1474112839,0
1474112678,26348585,0
1474112678,1474113001,0
11186194217,297685779,0
11186194217,9356781483,0
297685779,297685799,0
297685779,11186194217,0
297685799,9097834868,0
297685799,297685779,0
2052194151,4033397750,0
2052194151,297722226,0
4033397750,4033397751,0
4033397750,2052194151,0
4033397751,2052194150,0
4033397751,4033397750,0
2052194150,297722253,0
2052194150,4033397751,0
506212787,4023473826,0
506212787,506212788,0
506212787,1692435221,0
4023473826,2052194178,0
4023473826,4023473827,0
4023473826,506212787,0
4023473826,4023473825,0
2052194178,8234080595,0
2052194178,4023473826,0
298797915,1472506006,0
298797915,298797732,0
1472506006,822194740,0
1472506006,298797915,0
822194740,1472505615,0
822194740,9522691779,0
822194740,1472506006,0
1472505615,1472505779,0
1472505615,822194740,0
1472505779,1472505761,0
1472505779,1472505615,0
1472505761,1472506001,0
1472505761,1472505779,0
1472506001,1472505519,0
1472506001,1472505761,0
1472505519,1472505461,0
1472505519,1472506001,0
1472505461,1472505630,0
1472505461,1472505519,0
1472505630,1472505906,0
1472505630,1472505461,0
1472505906,1472505899,0
1472505906,1472505630,0
1472505906,1472505964,0
1472505899,1472506213,0
1472505899,1472505906,0
1472506213,1472505576,0
1472506213,1472505899,0
1472505576,1472505363,0
1472505576,1472506213,0
1472505363,1472505335,0
1472505363,1472505576,0
1472505335,1472505780,0
1472505335,1472506241,0
1472505335,1472505363,0
1472505780,1472505727,0
1472505780,1472505335,0
1472505727,1472506118,0
1472505727,1472505780,0
1472506118,1472506015,0
1472506118,1472505727,0
1472506015,1472506103,0
1472506015,1472506026,0
1472506015,1472506118,0
1472506103,1472505429,0
1472506103,1472506015,0
1472505429,1472505399,0
1472505429,1472506103,0
1472505399,1472505954,0
1472505399,1472505429,0
1472505954,1472505399,0
298797732,298797915,0
298797732,2052194273,0
1472505674,1472505321,0
1472505674,1472505741,0
299597604,13040370813,0
299597604,299597620,0
299597604,1312804418,0
13040370813,10695997901,0
13040370813,13040370812,0
13040370813,299597604,0
13040370813,13040370811,0
10695997901,299597618,0
10695997901,10695997902,0
10695997901,13040370813,0
299597618,299597619,0
299597618,10695997901,0
299597619,1681886012,0
299597619,299597644,0
299597619,1681885772,0
299597619,299597618,0
1681886012,1681866890,0
1681886012,299597619,0
1681886012,1681885819,0
1681866890,13040362500,0
1681866890,1681886012,0
13040362500,299597620,0
13040362500,13040362499,0
13040362500,1681866890,0
13040362500,13040362498,0
299597620,1632019637,0
299597620,13040362500,0
299597620,299597604,0
299597644,1681885768,0
299597644,299597619,0
299597644,1681885956,0
1681885768,299597645,0
1681885768,299597644,0
299597645,299597646,0
299597645,1681885768,0
299597646,1681886018,0
299597646,299597645,0
300599914,1692440024,0
4602667685,5157338907,0
4602667685,4602667686,0
5157338907,301737650,0
5157338907,2403842527,0
5157338907,4602667685,0
1479431786,1479431776,0
1479431786,12390001960,0
1479431786,1708546328,0
1479431776,2415936989,0
1479431776,1479431786,0
2415936989,1479431766,0
2415936989,1479431776,0
2415936989,2415936957,0
1479431766,1479431845,0
1479431766,2415936989,0
1479431845,309355925,0
1479431845,1479431766,0
309355925,1634175705,0
309355925,1479431845,0
309355925,909392104,0
4033397725,11190413191,0
4033397725,11190413196,0
11190413191,11190413192,0
11190413191,4033397725,0
11190413192,4039957911,0
11190413192,11190413191,0
4039957911,295944834,0
4039957911,11190413192,0
309355930,309355931,0
309355930,1708680583,0
309355930,1708680582,0
309355931,4860356210,0
309355931,309355930,0
4860356210,309355932,0
4860356210,309355931,0
309355932,1480108093,0
309355932,4860356210,0
1480108093,1480108094,0
1480108093,309355932,0
1480108094,1480108115,0
1480108094,1480108093,0
1480108115,4860356225,0
1480108115,1480108094,0
4860356225,9015492276,0
4860356225,1480108115,0
9015492276,1480108153,0
9015492276,9015492277,0
9015492276,4860356225,0
1480108153,9015492276,0
309441452,5030527038,0
309441452,1708556278,0
309441452,7880423940,0
5030527038,5030527037,0
5030527038,309441452,0
13040416918,310151938,0
13040416918,13040416914,0
13040416918,1480331905,0
13040416918,13040416913,0
310151938,13040416918,0
1641035524,1641035998,0
1641035524,2415936944,0
1641035524,9010522431,0
1641035998,1641035720,0
1641035998,1641035524,0
1641035720,1641035653,0
1641035720,1641035998,0
1641035653,1641035796,0
1641035653,1641035720,0
1641035796,1641035657,0
1641035796,1641035653,0
1641035657,294102628,0
1641035657,1641035796,0
294102628,294102629,0
294102628,1641035657,0
294102628,321214298,0
294102628,4063906159,0
476579842,4023784627,0
476579842,1507106335,0
4023784627,985937837,0
4023784627,476579842,0
4023784627,1726714153,0
985937837,313036340,0
985937837,4023784627,0
313036340,3302171278,0
313036340,985937837,0
3302171278,313036812,0
3302171278,313036340,0
313036812,12523258600,0
313036812,3302171278,0
313036812,3613548399,0
487879926,3331989975,0
487879926,4023784647,0
487879926,1641146466,0
3331989975,12523258591,0
3331989975,487879926,0
12523258591,4023784648,0
12523258591,3331989975,0
4023784648,12523258590,0
4023784648,12523258591,0
12523258590,4023784649,0
12523258590,4023784648,0
4023784650,4023784651,0
4023784650,4023784649,0
4023784651,12523258589,0
4023784651,4023784650,0
12523258589,705545879,0
12523258589,4023784651,0
705545879,12523258588,0
705545879,12523258589,0
12523258588,705545880,0
12523258588,705545879,0
705545880,9388282677,0
705545880,12523258588,0
9388282677,4023784652,0
9388282677,705545880,0
4023784652,705545881,0
4023784652,9388282677,0
1069308759,12523258587,0
1069308759,705545881,0
12523258587,4023784653,0
12523258587,1069308759,0
4023784653,4023784654,0
4023784653,12523258587,0
4023784654,1069308766,0
4023784654,4023784653,0
4023784654,9388282805,0
1069308766,12523258586,0
1069308766,4023784654,0
12523258586,9388282807,0
12523258586,1069308766,0
9388282807,1069308774,0
9388282807,12523258586,0
1069308774,1069308790,0
1069308774,9388282807,0
1069308790,4023784603,0
1069308790,1069308774,0
4023784603,1069308787,0
4023784603,1069308790,0
1069308787,12523258585,0
1069308787,4023784603,0
1069308787,3305892773,0
12523258585,487879921,0
12523258585,1069308787,0
487879921,12523258584,0
487879921,12523258585,0
12523258584,313036876,0
12523258584,487879921,0
313036876,3840567650,0
313036876,12523258584,0
3840567650,9703785217,0
3840567650,313036876,0
9703785217,313036878,0
9703785217,3840567650,0
313036878,9703781216,0
313036878,9703785217,0
9703781216,3305892771,0
9703781216,313036878,0
3305892771,9703781215,0
3305892771,9703781216,0
9703781215,313036879,0
9703781215,3305892771,0
313036879,3305892768,0
313036879,9703781215,0
3305892768,9703781214,0
3305892768,313036879,0
9703781214,3840567651,0
9703781214,3305892768,0
3840567651,313036880,0
3840567651,9703781214,0
313036880,9703781213,0
313036880,3840567651,0
9703781213,313036880,0
2701660492,985937631,0
2701660492,287216318,0
2701660492,2701660497,0
985937631,2701660516,0
985937631,2701660492,0
2701660516,2701660514,0
2701660516,985937631,0
2701660514,2701660512,0
2701660514,2701660516,0
319323943,2585474883,0
319323943,4124147700,0
319323943,260659417,0
2585474883,2585474884,0
2585474883,319323943,0
2585474884,2585474832,0
2585474884,2585474883,0
2585474832,2585474859,0
2585474832,2585474884,0
2585474859,2585474819,0
2585474859,2585474832,0
2585474819,2585474863,0
2585474819,2585474859,0
2585474863,2585474846,0
2585474863,2585474819,0
2585474846,2585474842,0
2585474846,2585474863,0
2585474842,2585474886,0
2585474842,2585474846,0
2585474886,2585474888,0
2585474886,2585474842,0
2585474888,2585474848,0
2585474888,2585474886,0
2585474848,2585474854,0
2585474848,13015161539,0
2585474848,2585474888,0
2585474854,2585474857,0
2585474854,2585474848,0
2585474857,2585474913,0
2585474857,2585474854,0
2585474913,4023954220,0
2585474913,2585474857,0
4023954220,2585474876,0
4023954220,2585474913,0
2585474876,2585474887,0
2585474876,4023954220,0
2585474876,2585474889,0
2585474887,2585474890,0
2585474887,2585474876,0
2585474890,2585474836,0
2585474890,2585474887,0
2585474836,2585474817,0
